Id,SalePrice
259,176864.1555644721
93,303997.65324111463
106,237263.24207803773
2315,176487.3884572379
1050,108197.80997918165
1095,212508.90995903386
2709,135619.81219956325
758,133577.76457233826
1496,147947.84958659473
2370,120964.2019281175
2458,292297.32230953325
2733,146511.4733674631
161,287013.2515837963
726,156300.76476493248
845,205430.07236566016
947,246083.16345773157
2232,102214.95215411333
2563,141714.68862583424
2299,149170.5432890765
211,81101.02466861227
605,152413.9645851708
1478,195078.64417740685
2247,282949.909152353
2274,232383.53154849747
2869,197863.07392174698
967,209314.4774267961
2656,121786.89429791416
667,193651.04382261325
1042,116243.82869871441
2023,141186.0418057458
2447,392789.45200196846
2055,124898.88977439706
2275,288964.6678960343
2204,156510.7401939463
1563,280089.54356046696
483,215407.6455015269
796,129610.57978657147
1526,141547.27971511727
2042,136437.18649754382
442,340207.676017812
1693,321297.77217764605
1468,231104.10808111582
1430,189209.62294844698
2605,129376.0525175225
1529,190586.5156749939
335,127858.52429598024
1287,128755.44994848245
31,104077.35032072247
1785,308799.28684518096
82,158486.3684390765
2620,117744.28091329391
252,185791.7164560194
721,77938.2008542711
2165,185996.17369515332
2316,180138.72021062515
775,122359.69583687063
1558,99065.96126868397
17,215715.31909455988
1022,227588.0396576367
925,122691.4845674905
438,267078.2780676728
1270,112861.6065154828
1272,122619.52421068148
215,138757.78222086697
266,219025.20632343466
2402,268971.14888009377
1250,119366.61039660558
1984,109148.0809216686
1279,140147.8432849339
377,246586.23652850516
1252,107884.94483827925
2156,261646.62639752193
499,318551.2387615337
1374,123038.55128671222
2898,261354.27106533106
401,111208.14274870181
2721,148785.06663290918
2078,248917.58382516456
2589,124575.25775673788
1946,221825.64772340268
1334,129270.40385158685
2781,226195.59632490962
431,412460.8671948838
576,197152.89361329545
1474,202795.61313450435
2254,136789.03262563227
2155,295700.72834521526
885,100724.14570500769
643,131693.9032947985
1944,117873.19458960387
480,200894.8642684547
2845,95677.37358499612
2387,314669.33244131063
2407,212162.4537111779
2527,159250.8684707395
2514,149092.63293918732
629,127449.95313522016
80,215246.1864023044
1876,132258.95947389322
1546,120353.31208905656
2518,166169.3741719976
2347,155079.11161427927
783,227823.47690421971
1322,58487.48953231344
194,86399.68248257285
1770,286339.26777423656
2143,136646.61956899767
1229,215214.55909343134
511,284258.97057604115
46,235679.95619629414
1348,151758.2426071978
2465,190616.22358815483
387,223040.88199910734
873,225302.11721945327
1918,122451.58099023167
2764,247660.82108918406
2184,127592.79266257337
934,150011.3467705951
1920,127478.14733634109
2631,138053.92996954598
1768,767315.996412939
2040,118645.04873832551
1749,218588.3339539171
834,225957.77154271543
1457,222495.40056649208
79,131301.85413333197
2302,112201.88766492566
1817,137510.71284379275
2755,232342.98243685643
359,172147.7376844638
2059,114274.67672069528
2092,242573.52437103298
2516,219590.21867145202
150,107828.6756648429
1656,141669.50804300333
83,100215.15386513119
2411,187147.13261117478
795,89600.65778306521
2312,218649.45314476712
2917,103164.93535489328
1624,177105.6755559495
2215,316146.7384166666
1211,149839.7509659451
1485,159865.1282645927
1024,173732.55250383593
570,187798.27738455194
2874,132502.09240895617
700,130672.12098173691
2756,215456.40250354673
2022,179229.92633636363
583,231369.13335677216
2392,390633.35691713
2424,185243.00187113308
212,103157.88295539604
736,113594.75814143788
1610,157467.2519473445
890,110984.31504385114
467,182884.12847208336
578,246259.15959958607
1747,194274.41672545124
1149,161339.8435259463
2758,260464.5979165716
857,137804.36317940176
2219,208150.11691839367
733,98334.21801319381
2909,117460.31283840661
1798,251663.86039791023
235,133450.62498873312
2366,126136.96970444993
1027,127865.48027655072
1195,134076.05434017387
1303,68888.35760304479
148,190846.26566654912
608,167956.7957358315
2515,199804.58282216336
821,265741.82909454854
2500,271432.8005540845
745,110090.43739833463
741,111354.94752448241
1611,112863.54917341094
2532,124078.0098453978
1081,233625.78119427164
1692,470074.67454221414
2520,180313.82290631937
276,119277.84768372412
1992,122287.80586204262
663,67127.81262556586
418,125949.33172397975
1733,200489.28913459432
2359,145875.0109554967
253,175876.4489885328
1518,174956.4465675899
2035,135144.5071190368
2919,90215.80580023545
1540,230531.29339188212
2120,142005.61267110807
1674,174218.48049811626
256,143585.81427496247
2361,103052.43059458297
978,90884.20568382971
2280,149146.08165973288
2095,217442.03348084263
1709,331782.7588798719
2801,245587.52967915166
1246,115910.67582197601
2373,110238.05445226195
1055,282062.3358553983
2017,117792.62947893281
1099,241610.02284707088
1344,88932.2247006629
835,186564.7470921562
1117,213009.0572723588
2043,93529.91439505103
2085,137374.56993682028
410,139382.05763927687
2650,105153.96444935181
2867,168728.3773507299
1668,119920.3799230591
1161,162445.62766556407
2122,186476.58396639183
2539,141449.51452169346
1047,138325.54340360113
1445,122320.67271148859
541,137087.07144388676
569,212699.73361407284
1276,114822.54291847859
918,152710.21300348634
326,158186.40464679245
1936,128656.89050003316
895,100120.11692153827
257,151311.63290912905
1241,188591.25650430456
1545,114665.25428694452
1189,187060.0083143392
270,150048.13420274912
2066,160843.86450634126
693,114817.51394081285
1259,127530.94437678118
2916,144003.30621391887
2321,299223.8294964807
1977,103158.62141185859
1895,136705.98821385344
1240,169688.11494253494
85,135245.5051456155
1823,117479.05610839481
825,307962.4342345001
110,223714.39590754284
697,112871.71556431457
2297,103028.18418248212
1231,129593.68365121381
1355,118080.01820271478
968,333152.255371281
584,212882.35585075602
1315,113391.65078049604
1606,139098.8473831996
206,119113.15396443277
1685,363450.9983575455
2016,131826.24979113883
869,197722.49511589657
2135,128080.43264252412
2346,177639.40125070306
2430,244057.52632374773
2198,93773.67147335914
2652,115714.904939801
27,113809.43464071982
241,162153.0114403889
906,129663.34213813899
1506,105331.54552866373
2098,388817.8225695508
1435,225220.4104648951
2213,125721.35992919301
1274,130866.04061781292
743,47044.26077460069
1737,198227.11295695647
2797,282057.34173429944
2185,78034.11257637157
58,168537.39766159793
830,195268.7878807429
808,120692.60024453727
680,152674.95092961285
1153,120116.30384201153
1291,122771.38930487074
1818,155100.27470354177
2161,189724.353752865
1883,119601.10739329623
350,382617.2277341519
2473,157150.0963727366
295,183207.96864019192
293,184520.45763301436
859,134051.34552559032
288,81166.06911045333
1578,141477.72759897477
102,159240.2802639497
2831,133350.47407701344
1030,156216.34190510362
2551,138467.5015097635
1286,136114.3438018729
958,318765.07465244515
776,122455.14496365364
72,228464.79920903814
2263,260663.35302709293
1866,158548.82831756616
2876,74597.10848962785
2146,246448.42316185732
103,176303.56236862548
1500,145667.4501960057
492,186956.0519095761
167,140763.42542459394
2597,127632.9318663534
2685,105355.337490391
1035,146787.9342545862
1220,76425.94641337979
2602,156810.51607177703
2159,207607.17064484936
695,142572.03251272993
1109,265267.6620319502
640,180303.02067252365
1652,145638.13575862217
2090,166371.31846433014
1188,184151.63969572037
2345,226068.4339239259
1059,449305.4638906995
2751,239984.69228483667
128,183686.143608386
1523,176653.19494928085
2925,176799.29688325565
2145,303106.43960018887
1121,213341.56135252252
566,241044.9499423215
565,234872.6946292289
1331,118718.37821169893
2928,123847.35483861923
156,137998.66669920748
797,144396.13173154072
327,99228.3044385328
2859,124576.2068589897
1453,119507.70036038433
1762,369653.84856034286
1868,209027.87691124962
1760,180483.36652537636
1113,240033.92120535954
1812,189749.4925272657
117,152909.2838897046
1142,217591.73775996763
2342,416567.8882703746
927,142237.7944649166
2478,180190.69261767808
655,89320.32199933956
2064,127146.1379988881
369,263087.4111257045
2239,112201.76985318007
2732,221541.72736783166
1653,158030.82340556793
959,209038.1512258645
2395,370018.4207604748
1412,110712.29686654898
271,260483.85158606461
1484,156816.94418090212
1497,146772.79299681325
552,158221.74696770112
2,119288.7225697119
1855,326920.0297372026
4,262832.1188526753
2292,153794.97953802836
134,134508.7195616667
646,103570.7290395919
42,278004.6195480365
532,241321.71657628744
713,99870.49456428355
2561,135501.70079295908
2360,140162.34473846457
1333,129637.80018008765
1407,231655.64102021797
2892,323138.62253636733
574,212827.38118770416
1227,195324.7563658514
2591,214327.96281223223
1476,212697.36959843888
1125,233211.82403176423
1446,126272.54809448581
408,109900.26424437317
1101,297109.12596825045
2251,179081.3054655687
373,190957.15247554763
2554,117146.7691635658
2382,252326.628139131
1985,95552.90847369011
519,236473.70107818214
1093,185683.36236839852
864,253019.65811613947
2889,136710.2611595674
2308,177651.53796288525
986,161173.61460540828
1302,142656.33305929162
585,153839.0670694035
2708,137261.93091930434
147,129633.8516862006
1441,232243.93802492213
383,188477.47578027853
285,148665.6017202578
181,108910.25886550033
358,172804.14358641912
780,170231.85478285627
258,190598.34381530146
1865,205764.64459925907
692,113080.58804957742
2902,362193.1383309012
508,247078.7102899363
2638,135246.88935924674
36,135805.8370783032
611,164998.855035724
2281,136431.8601005432
1678,128785.46794783912
1696,530369.6241807583
1557,87032.6594953243
2180,146154.81429937817
1726,223027.54466061894
951,146645.27071633335
267,223526.57288424537
2706,137424.1905106674
2221,249512.36879208175
1357,167111.2025243246
2901,343755.2740152666
347,174914.11347157857
2164,189408.1513918776
1586,326214.7247392532
360,161123.5321275075
1769,250710.87664312156
2617,159180.841536828
1879,144453.82587961067
991,216887.20917319425
1535,116090.27842426466
1191,152916.24631470154
1579,211200.7511990011
1882,138270.47888252753
1510,129231.58129525601
2196,146555.7525460228
1845,162801.42415892845
2336,386318.0401983638
942,95295.9028864686
861,124387.11944339432
2555,106897.16756405127
1392,151846.53745077993
2099,261336.44082018425
1543,122794.49908015637
948,280572.4235617688
1239,168100.1853631417
22,185100.1338648686
2796,229139.86955070012
2747,177663.13695857607
92,288322.04360920587
210,176845.3120148152
1858,204235.4212708364
2228,166361.4935514309
447,218753.32967943963
827,245758.3570414322
1649,205226.3429890601
682,119750.69238033732
2698,98125.67569673836
494,166127.5484691266
214,98571.83945201099
2441,242955.24745163065
2679,103803.89773048992
1336,113464.47458688682
465,184438.37959467436
1524,133355.16054681176
2543,113306.80552463488
631,129975.42520154892
2452,304729.38821060053
228,147646.340291153
126,179321.84426918864
1092,234830.89724514855
1122,196863.72035299332
932,222609.70971226643
1980,87603.07742589086
2171,106569.36655107998
551,149522.20584133719
2768,163761.9235094999
2056,110106.77207824824
1159,391804.48322340753
2645,116873.58468881305
1174,169880.62841478904
2266,227311.6968644534
2462,450130.55473283277
1219,144975.28920456037
2922,190468.30609329062
118,134931.5384067644
474,172650.35843080163
2576,145087.7522770427
872,292611.4495016032
1077,212238.8355855402
1536,131900.48995300184
1150,125744.89561726786
2341,358570.17317260144
1931,160806.88448266374
2785,129768.81462405255
2538,124342.49821319243
597,217015.59811078577
464,202384.9129672938
233,219340.8282885556
2169,136606.78135662037
2123,176443.40267719852
1867,169277.90973549878
137,240761.98793335797
515,239564.22445006328
933,119628.09110255468
2784,160291.01524177336
972,159032.08741023912
599,169770.99281494747
2614,127885.13097478621
2582,137248.74228743708
1409,146674.55841437823
175,105928.78339450447
352,215224.3272892677
976,103269.50708867073
2134,190012.8738162182
984,116867.15558726528
2396,393588.4415248701
1673,145954.49498908318
404,118468.8208829748
607,162527.39371468397
814,163098.41338083494
868,187302.8161950514
2271,175768.9716265626
1633,219308.36969554523
337,161597.48079657005
2765,162197.70218997265
1746,267830.7979870584
368,318304.4519543421
2806,205173.0081563752
1662,185218.31802941728
1234,212744.74430023602
1373,133087.1331635466
1672,109143.96596469964
1939,132041.70654340237
